suite,model,target,case_id,status,elicitation_success,pareto_gain,hallucination_rate,turns,transcript_path,mae,topk_f1,recommendation_precision_at_1,recommendation_recall_at_1,recommendation_f1_at_1,recommendation_hit_at_1,recommendation_match_count_at_1,recommendation_count,reference_recommendation_count,candidate_pool_size,recommendation_matched_ids_at_1,recommendation_precision_at_3,recommendation_recall_at_3,recommendation_f1_at_3,recommendation_hit_at_3,recommendation_match_count_at_3,recommendation_matched_ids_at_3,recommendation_precision_at_5,recommendation_recall_at_5,recommendation_f1_at_5,recommendation_hit_at_5,recommendation_match_count_at_5,recommendation_matched_ids_at_5,recommendation_precision_at_10,recommendation_recall_at_10,recommendation_f1_at_10,recommendation_hit_at_10,recommendation_match_count_at_10,recommendation_matched_ids_at_10,retrieval_candidate_count,retrieval_precision_at_1,retrieval_recall_at_1,retrieval_f1_at_1,retrieval_hit_at_1,retrieval_match_count_at_1,retrieval_matched_ids_at_1,retrieval_precision_at_3,retrieval_recall_at_3,retrieval_f1_at_3,retrieval_hit_at_3,retrieval_match_count_at_3,retrieval_matched_ids_at_3,retrieval_precision_at_5,retrieval_recall_at_5,retrieval_f1_at_5,retrieval_hit_at_5,retrieval_match_count_at_5,retrieval_matched_ids_at_5,retrieval_precision_at_10,retrieval_recall_at_10,retrieval_f1_at_10,retrieval_hit_at_10,retrieval_match_count_at_10,retrieval_matched_ids_at_10,final_weights_json,error_type,error,target_turn_count,echo_rate,probe_question_rate,pareto_diff_rate,uniform_weight_rate,constant_variance_rate,golden_first_mention_role,golden_first_mention_turn,golden_first_mention_school,target_supplied_golden_evidence,target_golden_evidence_count,golden_echo_target_count,acceptable_candidate_count,acceptable_candidate_hit,acceptable_candidate_hit_ids,acceptable_first_mention_role,acceptable_first_mention_turn,acceptable_first_mention_school,target_supplied_acceptable_evidence,target_acceptable_evidence_count,acceptable_echo_target_count,exact_golden_hit,constraint_count,diagnostic_axis,score_band,probe_gold_dims,weight_gold_dims,expected_msti
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_cot,one-constrain-tuition_value-550-017,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_cot\transcripts\v1_prompt_cot\transcript_one-constrain-tuition_value-550-017.json,0.13502309267674734,0.0,0.0,0.0,0.0,False,0,10,10,35,,0.0,0.0,0.0,False,0,,0.4,0.4,0.4000000000000001,True,2,"name:南京师范大学泰州学院:财务管理,name:杭州医学院:临床医学(临安校区)",0.9,0.9,0.9,True,9,"name:南京师范大学中北学院:眼视光学,name:南京师范大学泰州学院:财务管理,name:广西大学:公共事业管理,name:昆明理工大学:金融学(呈贡校区),name:杭州医学院:临床医学(临安校区),name:浙江中医药大学:生物科学,name:温州医科大学:临床医学,name:温州医科大学:护理,name:温州医科大学:护理学",9,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.2187788658459342, ""major"": 0.2187788658459342, ""tuition"": 0.12488453661626334, ""quality"": 0.2187788658459342, ""geo"": 0.2187788658459342}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,550-579,tuition,"school,quality",0.3978
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_cot,one-constrain-geo_tier-550-002,ok,False,0.0,0.75,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_cot\transcripts\v1_prompt_cot\transcript_one-constrain-geo_tier-550-002.json,0.14,0.0,1.0,1.0,1.0,True,1,10,10,24,name:东北农业大学:动物科学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:东北农业大学:动物科学,0.2,0.2,0.20000000000000004,True,1,name:东北农业大学:动物科学,0.2,0.2,0.20000000000000004,True,2,"name:东北农业大学:动物科学,name:浙江师范大学:生物科学(师范)",9,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,550-579,geo,school,0.6075
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-major_tier-560-006,ok,False,0.0,0.2,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-major_tier-560-006.json,0.12751833598498447,0.0,1.0,1.0,1.0,True,1,10,10,22,name:东北农业大学:动物科学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:东北农业大学:动物科学,name:西藏大学:临床医学",1.0,1.0,1.0,True,5,"name:东北农业大学:动物科学,name:山西大学:智慧建筑与建造,name:湖州师范学院:临床医学,name:西藏大学:临床医学,name:西藏大学:临床医学(纳金校区)",1.0,1.0,1.0,True,10,"name:东北农业大学:动物科学,name:东北农业大学:生物科学,name:嘉兴学院:临床医学(梁林校区),name:山西大学:智慧建筑与建造,name:成都中医药大学:康复治疗学,name:河南大学:生物工程,name:湖州师范学院:临床医学,name:西藏大学:临床医学,name:西藏大学:临床医学(纳金校区),name:贵州大学:环境科学",5,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.2,0.2,0.20000000000000004,True,1,name:湖州师范学院:临床医学,0.2,0.1,0.13333333333333333,True,1,name:湖州师范学院:临床医学,"{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,520-549,major,"school,quality",0.79
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-major_tier-650-010,ok,False,0.0,0.6666666666666666,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-major_tier-650-010.json,0.14,0.0,0.0,0.0,0.0,False,0,10,10,19,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:吉林大学:临床医学(三院)(前卫南区.白求,恩第三临床医学院),name:四川大学:医学技术类",0.8,0.8,0.8000000000000002,True,4,"name:吉林大学:临床医学(三院)(前卫南区.白求,恩第三临床医学院),name:四川大学:医学技术类,name:宁波大学:临床医学(拔尖人才创新班),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业)",0.9,0.9,0.9,True,9,"name:吉林大学:临床医学,name:吉林大学:临床医学(三院)(前卫南区.白求,恩第三临床医学院),name:四川大学:医学技术类,name:四川大学:建筑学(江安校区),name:天津大学:医学试验班(新医科)(卫津路校区.含生物科学、药学、智能医学工程、生物医学工程、临床医学(5年制)专业),name:宁波大学:临床医学(拔尖人才创新班),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业),name:浙江大学:应用生物科学(农学)(含农业资源与环境、茶学、农学、植物保护、园林、园艺、动物科学、动物医学专业,其中动物医学专业学制5年),name:浙江大学:新闻传播学类",6,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,640-680,major,"school,quality",0.5625
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-geo_tier-550-002,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-550-002.json,0.13375916799249227,0.0,1.0,1.0,1.0,True,1,10,10,24,name:东北农业大学:动物科学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:东北农业大学:动物科学,0.2,0.2,0.20000000000000004,True,1,name:东北农业大学:动物科学,0.2,0.2,0.20000000000000004,True,2,"name:东北农业大学:动物科学,name:浙江师范大学:生物科学(师范)",9,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,550-579,geo,school,0.6075
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-geo_tier-630-004,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-630-004.json,0.13375916799249227,0.0,1.0,1.0,1.0,True,1,10,10,24,name:中国矿业大学:土木工程,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:中国矿业大学:土木工程,name:大连理工大学(盘锦校区):环境生态工程",0.4,0.4,0.4000000000000001,True,2,"name:中国矿业大学:土木工程,name:大连理工大学(盘锦校区):环境生态工程",0.4,0.4,0.4000000000000001,True,4,"name:中国矿业大学:土木工程,name:大连理工大学(盘锦校区):环境生态工程,name:宁波大学:法学,name:宁波大学:法学类(含法学,法学(英语特色班)专业)",8,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,610-639,geo,school,0.50166667
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-major_tier-590-008,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-major_tier-590-008.json,0.12751833598498447,0.0,0.0,0.0,0.0,False,0,10,10,16,,1.0,1.0,1.0,True,3,"name:杭州师范大学:临床医学,name:石河子大学:中药学,name:西藏大学:临床医学",1.0,1.0,1.0,True,5,"name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:杭州师范大学:临床医学,name:石河子大学:中药学,name:石河子大学:临床医学,name:西藏大学:临床医学",1.0,1.0,1.0,True,10,"name:华南农业大学:动物药学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:广州中医药大学:康复治疗学,name:杭州师范大学:临床医学,name:河南大学:药学,name:石河子大学:中药学,name:石河子大学:临床医学,name:石河子大学:药学,name:西藏大学:临床医学,name:西藏大学:临床医学(纳金校区)",8,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:杭州师范大学:临床医学,0.2,0.2,0.20000000000000004,True,1,name:杭州师范大学:临床医学,0.125,0.1,0.11111111111111112,True,1,name:杭州师范大学:临床医学,"{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,580-609,major,"school,quality",0.65
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-major_tier-570-007,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-major_tier-570-007.json,0.12751833598498447,0.0,0.0,0.0,0.0,False,0,10,10,10,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:石河子大学:预防医学,name:西藏大学:临床医学(纳金校区)",0.8,0.8,0.8000000000000002,True,4,"name:石河子大学:预防医学,name:西藏大学:临床医学,name:西藏大学:临床医学(纳金校区),name:青海大学:康复治疗学",1.0,1.0,1.0,True,10,"name:丽水学院:临床医学,name:南京中医药大学:护理学,name:成都中医药大学:康复治疗学,name:湖州师范学院:临床医学,name:石河子大学:中药学,name:石河子大学:预防医学,name:绍兴文理学院:临床医学,name:西藏大学:临床医学,name:西藏大学:临床医学(纳金校区),name:青海大学:康复治疗学",3,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,1.0,0.3,0.4615384615384615,True,3,"name:丽水学院:临床医学,name:湖州师范学院:临床医学,name:绍兴文理学院:临床医学","{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_tier,550-579,major,"school,quality",0.7275
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-geo_tier-580-003,ok,False,0.0,0.9,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-580-003.json,0.13375916799249227,0.0,1.0,1.0,1.0,True,1,10,10,30,name:河南大学:软件工程,1.0,1.0,1.0,True,3,"name:中国美术学院:工业设计,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:河南大学:软件工程",0.8,0.8,0.8000000000000002,True,4,"name:中国美术学院:工业设计,name:中国美术学院:建筑学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:河南大学:软件工程",0.4,0.4,0.4000000000000001,True,4,"name:中国美术学院:工业设计,name:中国美术学院:建筑学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:河南大学:软件工程",9,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,"name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费)",0.2,0.2,0.20000000000000004,True,1,"name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费)",0.3333333333333333,0.3,0.3157894736842105,True,3,"name:中国美术学院:工业设计,name:中国美术学院:建筑学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费)","{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,580-609,geo,school,0.63666667
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-risk_tier-590-011,ok,False,0.0,0.6,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-risk_tier-590-011.json,0.15199999999999997,0.0,1.0,1.0,1.0,True,1,10,10,19,name:石河子大学:中药学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:石河子大学:中药学,name:西藏大学:临床医学",0.8,0.8,0.8000000000000002,True,4,"name:中国美术学院:艺术学理论类,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:石河子大学:中药学,name:西藏大学:临床医学",0.9,0.9,0.9,True,9,"name:中国美术学院:艺术学理论类,name:华南农业大学:动物药学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:广州中医药大学:康复治疗学,name:杭州师范大学:临床医学,name:河南大学:药学,name:石河子大学:中药学,name:西藏大学:临床医学,name:西藏大学:临床医学(纳金校区)",8,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.125,0.1,0.11111111111111112,True,1,name:杭州师范大学:临床医学,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,6,0.0,0.0,0.0,0.0,0.0,target_agent,2,杭州师范大学,True,6,0,1,True,266:385:2025:590,target_agent,2,杭州师范大学,True,6,0,True,1,risk_tier,520-549,school,school,0.25
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-geo_tier-640-005,ok,False,0.0,0.8571428571428571,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-640-005.json,0.13375916799249227,0.0,0.0,0.0,0.0,False,0,10,10,30,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江大学医学院:药学类,name:浙江大学医学院:药学类(含药学专业)",0.8,0.8,0.8000000000000002,True,4,"name:浙江大学:工科试验班(海洋),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业),name:浙江大学医学院:药学类,name:浙江大学医学院:药学类(含药学专业)",0.6,0.6,0.6,True,6,"name:吉林大学:电子信息类(前卫南区.含电子信息工程、电子科学与技术、微电子科学与工程、电子信息科学与技术、生物医学工程专业),name:宁波大学:法学,name:浙江大学:工科试验班(海洋),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业),name:浙江大学医学院:药学类,name:浙江大学医学院:药学类(含药学专业)",9,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:浙江大学:工科试验班(海洋),0.4,0.4,0.4000000000000001,True,2,"name:浙江大学:工科试验班(海洋),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业)",0.3333333333333333,0.3,0.3157894736842105,True,3,"name:浙江大学:工科试验班(海洋),name:浙江大学:工科试验班(海洋)(前两年在紫金港校区,后两年在舟山校区学习.含海洋工程与技术、海洋科学专业),name:浙江大学医学院:药学类(含药学专业)","{""school"": 0.2156020800187694, ""major"": 0.2156020800187694, ""tuition"": 0.1375916799249224, ""quality"": 0.2156020800187694, ""geo"": 0.2156020800187694}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,640-680,geo,school,0.51416667
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-risk_tier-610-014,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-risk_tier-610-014.json,0.15199999999999997,0.0,1.0,1.0,1.0,True,1,10,10,10,name:宁波大学:临床医学,1.0,1.0,1.0,True,3,"name:宁波大学:临床医学,name:宁波大学:临床医学(拔尖人才创新班),name:浙江中医药大学:中西医临床医学",1.0,1.0,1.0,True,5,"name:宁波大学:临床医学,name:宁波大学:临床医学(拔尖人才创新班),name:杭州医学院:临床医学,name:杭州医学院:临床医学(临安校区),name:浙江中医药大学:中西医临床医学",1.0,1.0,1.0,True,10,"name:宁波大学:临床医学,name:宁波大学:临床医学(拔尖人才创新班),name:杭州医学院:临床医学,name:杭州医学院:临床医学(临安校区),name:杭州师范大学:临床医学,name:浙江中医药大学:中西医临床医学,name:浙江中医药大学:临床医学(第一学年在富春校区),name:温州医科大学:临床医学,name:温州医科大学:临床医学(中外合作办学)(要求高考外语成绩不低于120分),name:温州医科大学:临床医学(中外合作办学)(要求高考外语成绩不低于120分.英语教学)",7,1.0,1.0,1.0,True,1,name:宁波大学:临床医学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:宁波大学:临床医学,0.2,0.2,0.20000000000000004,True,1,name:宁波大学:临床医学,0.7142857142857143,0.5,0.588235294117647,True,5,"name:宁波大学:临床医学,name:浙江中医药大学:中西医临床医学,name:温州医科大学:临床医学,name:温州医科大学:临床医学(中外合作办学)(要求高考外语成绩不低于120分),name:温州医科大学:临床医学(中外合作办学)(要求高考外语成绩不低于120分.英语教学)","{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,6,0.0,0.0,0.0,0.0,0.0,target_agent,2,宁波大学,True,4,0,1,True,139:385:2025:610,target_agent,2,宁波大学,True,4,0,True,1,risk_tier,610-639,school,school,0.55
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-tuition_value-550-017,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-tuition_value-550-017.json,0.124,0.0,0.0,0.0,0.0,False,0,10,10,35,,0.0,0.0,0.0,False,0,,0.2,0.2,0.20000000000000004,True,1,name:杭州医学院:临床医学(临安校区),0.9,0.9,0.9,True,9,"name:南京师范大学中北学院:眼视光学,name:南京师范大学泰州学院:财务管理,name:广西大学:公共事业管理,name:昆明理工大学:金融学(呈贡校区),name:杭州医学院:临床医学(临安校区),name:浙江中医药大学:生物科学,name:温州医科大学:临床医学,name:温州医科大学:护理,name:温州医科大学:护理学",9,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,550-579,tuition,"school,quality",0.3978
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-tuition_value-520-016,ok,False,0.0,0.3,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-tuition_value-520-016.json,0.12450242104316915,0.0,1.0,1.0,1.0,True,1,10,10,33,name:浙江大学:海洋科学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江大学:海洋科学,name:浙江大学医学院:药学类",0.8,0.8,0.8000000000000002,True,4,"name:江苏农牧科技职业学院:动物药学(凤凰校区),name:江苏农牧科技职业学院:畜牧兽医(凤凰校区),name:浙江大学:海洋科学,name:浙江大学医学院:药学类",0.7,0.7,0.7,True,7,"name:宁波大学:阳明创新班(人文)要求高考外语成绩不低于120分.可在大文专业中自主选择专业(艺术,体育,中外合作类专业除外),name:江苏农牧科技职业学院:动物医学,name:江苏农牧科技职业学院:动物药学(凤凰校区),name:江苏农牧科技职业学院:畜牧兽医(凤凰校区),name:浙江大学:海洋科学,name:浙江大学医学院:药学类,name:贵州大学:冶金工程",9,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,"{""school"": 0.20041868420264097, ""major"": 0.20041868420264097, ""tuition"": 0.20041868420264097, ""quality"": 0.1983252631894362, ""geo"": 0.20041868420264097}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,520-549,tuition,"school,quality",0.304
baseline,Pro/moonshotai/Kimi-K2.6,v1_prompt_direct,one-constrain-geo_tier-520-001,ok,False,0.0,0.375,13,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\baseline\Pro_moonshotai_Kimi-K2.6\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-520-001.json,0.14,0.0,0.0,0.0,0.0,False,0,10,10,23,,0.0,0.0,0.0,False,0,,0.2,0.2,0.20000000000000004,True,1,name:浙江师范大学:生物科学(师范),0.6,0.6,0.6,True,6,"name:中国计量大学:金融工程(中外合作办学)(要求高考外语成绩不低于105分),name:浙江中医药大学:助产学(第一学年在富春校区),name:浙江师范大学:生物科学(师范),name:浙江海洋大学:生物科学(第一学年在定海校区,第二学年起在新城校区),name:温州医科大学:护理,name:温州医科大学:护理学(学校提醒：该专业有体检受限等要求,请查看学校招生章程并向学校咨询.第一学年在滨海校区,第二学年起根据学校规划确定)",9,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.4444444444444444,0.4,0.4210526315789474,True,4,"name:中国计量大学:金融工程(中外合作办学)(要求高考外语成绩不低于105分),name:浙江海洋大学:生物科学(第一学年在定海校区,第二学年起在新城校区),name:温州医科大学:护理,name:温州医科大学:护理学(学校提醒：该专业有体检受限等要求,请查看学校招生章程并向学校咨询.第一学年在滨海校区,第二学年起根据学校规划确定)","{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,6,0.0,0.0,0.0,0.0,0.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,geo_tier,520-549,geo,school,0.6
